UserLanguage,Dem_age,Dem_gender,Dem_edu,Dem_edu_mom,Dem_employment,Country,Dem_Expat,Dem_state,Dem_maritalstatus,Dem_dependents,Dem_riskgroup,Dem_islolation,Dem_isolation_adults,Dem_isolation_kids,AD_gain,AD_loss,AD_check,Scale_PSS10_UCLA_1,Scale_PSS10_UCLA_2,Scale_PSS10_UCLA_3,Scale_PSS10_UCLA_4,Scale_PSS10_UCLA_5,Scale_PSS10_UCLA_6,Scale_PSS10_UCLA_7,Scale_PSS10_UCLA_8,Scale_PSS10_UCLA_9,Scale_PSS10_UCLA_10,Scale_SLON_1,Scale_SLON_2,Scale_SLON_3,OECD_people_1,OECD_people_2,OECD_insititutions_1,OECD_insititutions_2,OECD_insititutions_3,OECD_insititutions_4,OECD_insititutions_5,OECD_insititutions_6,Corona_concerns_1,Corona_concerns_2,Corona_concerns_3,Corona_concerns_4,Corona_concerns_5,Trust_countrymeasure,Compliance_1,Compliance_2,Compliance_3,Compliance_4,Compliance_5,Compliance_6
EN,44,Male,PhD/Doctorate,College degree,Retired,United Kingdom,no,NA,Single,0,Yes,Life carries on with minor changes,NA,NA,Program A,NA,No,3,4,3,3,2,3,3,3,4,3,3,4,4,5,6,3,4,5,2,10,1,6,6,6,6,6,2,3,6,4,2,2,2
EN,41,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,other,yes,NA,Married/cohabiting,4,Yes,Isolated,1,3,Program B,NA,No,2,2,2,5,5,1,5,2,1,1,3,2,5,2,9,8,8,9,8,5,9,5,5,5,5,5,2,6,6,6,2,5,4
EN,29,Female,"College degree, bachelor, master",College degree,Full time employed,Belgium,yes,Brussels,Single,0,Yes,Life carries on with minor changes,2,0,NA,Program D,No,4,3,3,4,3,1,4,4,3,1,1,2,2,8,9,7,6,7,7,6,7,5,6,5,6,6,7,5,5,5,5,4,4
EN,18,Female,Up to 12 years of school,College degree,Full time employed,Canada,no,Newfoundland,Single,0,No,Isolated,3,0,Program A,NA,No,3,3,5,4,4,2,4,4,2,2,3,4,5,6,7,9,7,8,10,10,9,4,6,4,6,4,4,5,5,6,3,3,2
EN,69,Female,"College degree, bachelor, master",Some College or equivalent,Retired,United Kingdom,no,Greater London,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program C,No,3,2,3,4,3,4,4,3,3,1,1,2,3,6,8,2,5,2,7,7,1,5,5,5,5,5,3,5,5,5,2,4,4
EN,31,Female,"College degree, bachelor, master",College degree,Full time employed,Portugal,no,Lisbon,Married/cohabiting,1,Yes,Isolated,1,1,Program A,NA,Yes,2,3,4,2,2,4,3,2,4,3,3,1,1,8,9,7,7,6,8,9,6,3,5,4,6,4,6,6,6,5,2,5,3
EN,33,Male,"College degree, bachelor, master",Up to 12 years of school,Self-employed,United Kingdom,no,London,Single,0,Not sure,Isolated,3,0,NA,Program C,No,3,3,2,3,2,3,4,3,4,3,3,3,4,6,8,4,4,7,7,5,5,4,5,5,5,5,4,5,5,4,4,3,2
EN,27,Female,"College degree, bachelor, master",College degree,Student,Hungary,no,NA,Single,0,Yes,Isolated,1,0,NA,Program D,No,5,5,4,3,1,3,4,2,5,3,5,5,5,4,9,0,0,2,1,4,0,4,6,5,6,6,0,5,5,5,4,2,1
EN,38,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United Kingdom,yes,NA,Married/cohabiting,0,Yes,Life carries on with minor changes,1,0,Program B,NA,No,3,3,4,3,3,1,3,2,3,2,3,2,2,7,7,5,8,8,2,6,5,1,1,1,1,1,3,5,6,5,2,4,4
EN,23,Female,"College degree, bachelor, master",College degree,Student,Netherlands,yes,Noord Brabant,Single,0,Yes,Isolated,0,0,NA,Program C,No,3,2,4,3,3,1,3,5,3,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,34,Female,"College degree, bachelor, master",College degree,Full time employed,Ireland,no,NA,Married/cohabiting,2,Yes,Life carries on with minor changes,NA,NA,Program A,NA,Not sure,2,3,2,5,4,2,4,4,2,2,3,1,3,6,9,7,7,6,6,8,8,5,5,5,5,5,5,5,6,5,2,4,4
EN,29,Male,"College degree, bachelor, master",Up to 9 years of school,Full time employed,Australia,no,Queensland,Single,0,Not sure,Isolated,0,0,Program B,NA,No,2,3,2,5,3,1,4,4,2,1,4,3,5,3,7,7,4,7,8,9,7,3,4,5,5,6,6,5,5,5,5,4,3
EN,76,Other/would rather not say,Up to 6 years of school,PhD/Doctorate,Student,Angola,yes,Usa,Single,34,Not sure,Life carries on as usual,45,70,NA,Program D,Not sure,1,1,1,1,2,1,1,1,1,1,1,1,2,7,5,7,7,7,6,5,6,1,1,1,1,1,0,2,1,1,1,1,1
EN,39,Female,PhD/Doctorate,College degree,Full time employed,Malaysia,no,NA,Married/cohabiting,3,Yes,Isolated,2,2,NA,Program D,Not sure,5,4,4,5,4,3,4,3,1,4,3,3,4,6,9,9,9,9,10,7,10,6,6,6,5,5,8,6,6,6,5,5,4
EN,34,Female,PhD/Doctorate,Some College or equivalent,Full time employed,Denmark,yes,Aarhus,Single,0,Yes,Isolated,0,0,NA,Program C,No,5,4,5,3,1,1,4,2,1,3,5,2,5,6,9,9,10,10,10,9,10,2,6,2,5,6,5,5,5,5,6,5,1
EN,24,Male,PhD/Doctorate,PhD/Doctorate,Student,Afghanistan,yes,NA,Married/cohabiting,2,Yes,Life carries on as usual,NA,NA,Program A,NA,Yes,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,39,Male,"College degree, bachelor, master",Up to 12 years of school,Retired,Turkey,no,NA,Divorced/widowed,1,No,Life carries on as usual,0,0,NA,Program D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,25,Female,"College degree, bachelor, master",Up to 12 years of school,Student,Netherlands,no,NA,Single,0,Yes,Isolated,0,0,NA,Program D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,18,Female,Up to 12 years of school,College degree,Part time employed,Mexico,no,Sinaloa,Single,0,Not sure,Isolated,3,0,NA,Program D,No,5,3,5,3,2,3,4,3,4,3,3,2,5,3,8,0,1,3,5,8,1,5,6,5,6,6,3,5,5,5,2,4,2
EN,73,Male,"College degree, bachelor, master",Up to 12 years of school,Retired,United States,no,California,Married/cohabiting,1,Yes,Isolated,2,0,NA,Program D,No,3,4,3,4,2,3,1,3,2,3,1,1,1,7,9,2,1,7,8,10,8,5,5,5,5,5,2,4,6,6,4,2,1
EN,39,Female,"College degree, bachelor, master",College degree,Full time employed,Turkey,no,Istanbul,Single,0,Yes,Isolated,2,0,Program A,NA,No,2,3,3,4,3,2,4,4,2,2,2,2,4,7,9,NA,NA,3,9,0,4,2,4,2,4,6,4,6,5,6,2,3,2
EN,28,Female,PhD/Doctorate,College degree,Part time employed,United Kingdom,yes,South Yorkshire,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program D,No,3,4,5,5,3,4,5,3,2,5,3,3,3,6,8,3,5,5,3,8,1,6,6,6,6,6,NA,5,6,6,6,4,2
EN,29,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United Kingdom,no,London,Single,0,No,Isolated,2,0,Program A,NA,No,4,4,5,3,3,3,3,3,4,2,3,2,4,4,7,4,7,7,8,8,6,4,6,5,5,6,4,6,6,6,3,4,5
EN,29,Male,PhD/Doctorate,Some College or equivalent,Full time employed,Finland,no,NA,Married/cohabiting,0,Yes,Isolated,1,0,Program A,NA,Not sure,2,2,2,4,4,1,4,4,3,1,1,1,1,2,7,8,9,6,8,8,7,1,5,2,2,3,5,6,5,5,1,2,3
EN,21,Male,"Some College, short continuing education or equivalent",Up to 9 years of school,Student,Spain,no,Barcelona,Single,0,Not sure,Isolated,1,0,Program A,NA,Yes,3,4,4,3,4,3,5,4,4,3,2,2,2,8,10,3,5,10,5,7,3,1,6,6,5,5,3,5,6,6,1,4,3
EN,56,Female,"College degree, bachelor, master",PhD/Doctorate,Full time employed,United States,no,Massachusetts,Married/cohabiting,0,No,Isolated,1,0,NA,Program C,Not sure,2,4,4,3,2,2,3,2,3,2,3,3,5,5,6,2,3,7,6,7,3,4,5,5,6,5,4,5,5,5,4,5,4
EN,36,Female,"College degree, bachelor, master",College degree,Part time employed,Netherlands,yes,NA,Married/cohabiting,2,Yes,Isolated,2,2,Program A,NA,No,4,3,4,4,3,1,3,4,3,3,2,2,3,7,9,7,7,9,8,8,6,5,4,4,4,2,4,5,6,5,2,4,6
EN,61,Female,"College degree, bachelor, master",Up to 9 years of school,Part time employed,Turkey,no,Mugla,Divorced/widowed,0,No,Isolated,0,0,Program A,NA,No,2,4,3,4,2,2,4,4,3,3,2,1,2,5,9,3,6,5,7,5,5,5,6,5,5,5,4,5,5,5,2,2,2
EN,35,Female,"College degree, bachelor, master",College degree,Self-employed,Turkey,yes,Mugla,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program D,No,3,4,5,1,3,2,3,2,5,3,3,2,4,4,7,1,5,5,7,3,6,6,6,6,6,6,6,2,5,5,2,2,1
EN,18,Female,"Some College, short continuing education or equivalent",Some College or equivalent,Student,Canada,no,NL,Single,0,Yes,Isolated,3,0,NA,Program D,No,4,3,3,4,1,3,3,3,3,3,5,5,5,4,6,5,6,7,4,7,9,4,6,4,5,5,4,5,6,5,4,2,4
EN,18,Male,Up to 12 years of school,Some College or equivalent,Self-employed,Czech Republic,no,NA,Single,0,Yes,Life carries on with minor changes,2,0,NA,Program C,No,2,1,3,1,4,2,4,4,2,1,2,2,2,3,10,5,10,10,10,1,5,3,3,4,6,6,4,4,5,4,2,4,1
EN,28,Female,"College degree, bachelor, master",Some College or equivalent,Student,Netherlands,no,Groningen,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program C,No,2,3,3,4,3,2,4,4,2,1,2,3,3,8,10,9,8,8,9,8,9,4,5,4,5,5,5,4,3,3,4,4,4
EN,30,Female,"College degree, bachelor, master",College degree,Full time employed,Netherlands,yes,NA,Married/cohabiting,0,Yes,Life carries on with minor changes,1,0,NA,Program D,No,3,2,4,4,1,5,3,1,3,3,1,1,2,4,8,2,1,NA,1,6,0,6,6,6,6,6,0,5,5,5,1,1,5
EN,29,Male,"College degree, bachelor, master",College degree,Full time employed,Ireland,no,NA,Single,0,No,Isolated,1,0,Program B,NA,No,2,2,3,4,4,2,3,4,2,2,3,2,2,7,8,5,5,5,5,5,6,2,2,2,5,5,5,5,4,4,5,4,2
EN,29,Male,"College degree, bachelor, master",College degree,Full time employed,Turkey,no,NA,Single,0,No,Life carries on with minor changes,1,0,Program A,NA,No,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,2,3,3,6,6,1,5,5,5,5,5,1,5,5,5,5,5,5
EN,70,Male,PhD/Doctorate,Some College or equivalent,Full time employed,other,yes,NA,Other or would rather not say,0,Yes,Isolated,1,0,NA,NA,NA,1,2,1,5,5,1,5,4,1,1,1,1,1,NA,NA,10,10,10,10,6,10,2,2,2,2,5,NA,5,6,6,1,4,2
EN,27,Female,"College degree, bachelor, master",College degree,Full time employed,Finland,yes,Southwest Finland,Married/cohabiting,0,Yes,Life carries on with minor changes,1,0,NA,Program C,No,1,5,4,2,1,3,2,2,3,4,4,4,4,5,9,5,7,7,8,8,5,5,5,5,4,4,5,5,6,5,5,3,3
EN,72,Female,"College degree, bachelor, master",College degree,Part time employed,United States,no,CA,Single,0,Yes,Isolated,0,0,NA,Program D,No,2,2,2,4,4,3,5,5,1,1,2,2,2,9,9,8,8,9,9,10,6,5,5,5,6,5,0,5,5,6,2,3,4
EN,58,Male,"College degree, bachelor, master",Some College or equivalent,Self-employed,Cyprus,no,Nicosia,Single,0,Yes,Isolated,0,0,NA,Program C,No,4,2,1,5,4,2,5,5,3,1,2,1,5,6,9,0,0,0,5,10,1,5,5,5,4,5,1,4,5,5,2,3,2
EN,33,Female,"College degree, bachelor, master",College degree,Full time employed,United Kingdom,no,Cornwall,Married/cohabiting,0,No,Life carries on with minor changes,2,0,NA,Program C,Not sure,2,2,3,4,3,2,4,3,2,2,2,2,3,6,9,5,6,6,7,6,5,2,5,5,5,5,3,5,5,5,4,3,2
EN,30,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,France,no,Ile-de-France,Single,0,Not sure,Isolated,0,0,Program B,NA,No,2,2,1,3,4,3,4,1,2,1,3,1,3,4,8,2,3,6,7,2,8,5,5,4,6,6,4,5,6,5,2,3,6
EN,29,Female,PhD/Doctorate,Some College or equivalent,Full time employed,France,yes,NA,Single,0,Yes,Isolated,0,0,NA,Program D,No,2,3,3,3,3,2,3,2,2,4,4,2,1,6,8,6,3,8,8,8,5,5,5,5,6,6,4,6,6,6,4,5,5
EN,32,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United Kingdom,yes,London,Married/cohabiting,0,Yes,Isolated,1,0,Program B,NA,Yes,2,3,4,4,3,2,3,3,4,2,1,3,5,7,5,4,1,3,5,1,4,5,6,6,6,6,3,6,6,5,4,3,5
EN,29,Female,"College degree, bachelor, master",College degree,Full time employed,India,no,Karnataka,Married/cohabiting,2,Yes,Isolated,1,1,NA,Program C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,31,Female,"College degree, bachelor, master",College degree,Full time employed,Egypt,no,Cairo,Single,0,Yes,Isolated,1,0,NA,Program D,No,3,3,3,4,2,3,4,3,4,2,4,4,5,7,9,4,2,3,2,6,4,5,6,5,6,6,3,6,5,5,5,2,2
EN,41,Female,"Some College, short continuing education or equivalent",Up to 12 years of school,Part time employed,Ireland,no,Offaly,Married/cohabiting,4,Yes,Isolated,3,1,NA,Program D,No,2,3,3,3,2,3,4,3,4,4,2,2,2,2,6,2,4,3,2,2,2,5,5,5,5,5,3,5,6,5,2,3,2
EN,43,Female,"College degree, bachelor, master",College degree,Part time employed,France,yes,Born UK. 20yrs in USA.,Married/cohabiting,0,Yes,Isolated,1,0,Program A,NA,No,3,2,5,4,5,3,4,2,3,1,3,1,4,5,7,5,7,6,9,9,8,5,6,6,6,6,5,3,3,5,1,3,2
EN,30,Other/would rather not say,"College degree, bachelor, master",College degree,Student,Denmark,yes,NA,Married/cohabiting,0,No,Life carries on with minor changes,2,0,Program A,NA,Yes,2,4,2,4,3,3,3,2,4,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,54,Female,"College degree, bachelor, master",PhD/Doctorate,Part time employed,China,yes,NA,Married/cohabiting,2,Yes,Life carries on with minor changes,3,NA,NA,Program C,No,3,3,4,4,3,3,3,4,3,3,1,2,3,9,10,5,3,4,2,8,7,6,6,6,6,6,8,6,6,5,2,4,4
EN,27,Female,"College degree, bachelor, master",Some College or equivalent,Part time employed,Pakistan,yes,Punjab,Single,0,No,Life carries on with minor changes,0,0,Program A,NA,Yes,3,1,4,5,5,2,5,5,3,4,1,1,2,3,2,6,5,2,9,6,10,6,6,6,6,6,5,6,6,6,2,6,2
EN,28,Male,"College degree, bachelor, master",Up to 9 years of school,Full time employed,Belgium,yes,Brussels,Single,0,No,Isolated,1,0,NA,Program D,No,1,3,3,3,3,3,4,3,3,2,3,2,3,4,7,4,4,4,7,8,6,2,5,5,4,4,4,5,5,5,2,4,4
EN,46,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,Canada,no,Bc,Single,0,Yes,Isolated,0,0,NA,Program D,No,1,3,3,3,3,2,4,4,2,2,2,1,3,5,8,7,8,NA,NA,NA,4,5,6,5,5,6,4,5,5,5,1,2,2
EN,31,Female,"College degree, bachelor, master",Some College or equivalent,Student,Finland,no,NA,Single,0,Yes,Isolated,4,0,Program A,NA,No,3,3,5,4,3,4,4,3,3,2,3,2,5,4,8,8,10,9,8,7,9,4,6,5,6,5,5,5,5,5,5,4,2
EN,19,Female,"College degree, bachelor, master",College degree,Student,Poland,yes,mazowieckie,Single,0,No,Isolated,4,0,NA,Program D,Yes,4,4,2,2,2,4,2,3,4,3,4,4,3,4,5,3,3,3,3,4,6,4,4,4,5,5,4,NA,NA,NA,NA,NA,NA
EN,30,Male,"College degree, bachelor, master",College degree,Part time employed,Germany,yes,NRW,Married/cohabiting,1,Yes,Isolated,1,0,Program A,NA,Yes,3,4,4,3,1,4,4,2,2,2,3,3,3,6,8,6,7,6,7,7,7,5,6,5,5,4,4,6,4,5,4,2,3
EN,36,Female,"College degree, bachelor, master",College degree,Full time employed,Iceland,yes,NA,Single,1,Yes,Life carries on with minor changes,0,1,NA,Program D,Not sure,3,2,2,4,4,3,4,4,2,2,2,1,2,6,8,6,8,8,8,3,9,2,4,5,5,2,5,5,3,4,5,4,2
EN,20,Female,"College degree, bachelor, master",Some College or equivalent,Student,Canada,no,BC,Single,0,No,Isolated,2,0,Program B,NA,Yes,4,4,4,3,2,4,4,1,3,4,5,5,4,2,5,2,4,3,5,4,5,2,3,3,5,6,3,2,5,6,5,5,4
EN,60,Female,"College degree, bachelor, master",College degree,Part time employed,Canada,no,Ontario,Married/cohabiting,2,Yes,Isolated,2,0,Program B,NA,No,2,2,4,4,4,1,2,4,3,2,2,2,3,7,8,7,6,6,6,6,7,6,6,6,6,6,4,5,6,6,1,2,2
EN,23,Female,"College degree, bachelor, master",College degree,Not employed,Germany,yes,Schleswig-Hostein,Single,0,Yes,Isolated,1,0,NA,Program D,No,3,3,3,3,3,2,4,3,3,2,2,2,3,7,9,9,10,10,10,10,10,4,6,5,6,6,5,5,5,5,2,5,3
EN,42,Female,"College degree, bachelor, master",College degree,Full time employed,India,no,Delhi,Married/cohabiting,2,Yes,Life carries on with minor changes,5,1,NA,Program D,Not sure,2,1,1,3,5,2,5,5,1,1,1,1,2,6,8,6,4,5,8,7,6,5,5,5,5,5,5,5,5,6,2,5,2
EN,46,Female,"College degree, bachelor, master",College degree,Self-employed,Turkey,no,Mugla,Divorced/widowed,1,Yes,Isolated,1,0,Program A,NA,No,4,2,3,4,3,2,2,4,3,1,2,1,5,5,8,1,7,7,1,8,4,6,6,6,6,6,4,2,5,3,5,3,5
EN,43,Female,PhD/Doctorate,College degree,Full time employed,Finland,no,Finland Uusimaa,Married/cohabiting,2,Yes,Life carries on with minor changes,1,1,NA,Program D,No,3,3,4,5,3,4,2,4,4,3,4,1,3,5,9,8,8,7,8,8,9,2,5,2,5,4,5,5,5,5,2,4,4
EN,30,Male,"Some College, short continuing education or equivalent",Up to 9 years of school,Full time employed,United Kingdom,yes,London,Married/cohabiting,0,No,Isolated,4,0,NA,Program D,No,3,2,2,5,4,1,5,4,2,1,2,2,2,5,7,3,6,6,4,7,3,2,4,4,5,6,4,5,4,4,2,2,2
EN,26,Female,"College degree, bachelor, master",College degree,Student,Slovakia,yes,NA,Married/cohabiting,0,Not sure,Isolated,1,0,NA,Program C,Not sure,2,3,4,4,3,2,3,2,3,1,1,1,3,10,10,6,1,5,6,7,7,4,6,5,5,6,5,5,6,5,1,6,3
EN,27,Female,PhD/Doctorate,Some College or equivalent,Not employed,Netherlands,no,Friesland,Single,0,Yes,Isolated,0,0,Program B,NA,Not sure,4,3,3,4,3,3,3,3,1,3,4,2,4,8,9,9,8,8,9,10,9,4,6,4,5,6,5,5,5,3,6,4,1
EN,37,Male,PhD/Doctorate,Up to 12 years of school,Full time employed,Finland,yes,Turku,Single,0,Yes,Life carries on with minor changes,0,0,NA,Program D,No,1,2,2,4,4,2,4,4,1,1,2,1,1,6,8,9,7,6,9,9,9,1,2,1,2,2,5,5,5,5,2,4,1
EN,31,Female,"College degree, bachelor, master",College degree,Full time employed,United Kingdom,no,London,Married/cohabiting,0,Yes,Life carries on with minor changes,2,0,Program B,NA,No,2,2,3,4,4,2,4,3,3,2,3,2,4,5,10,4,7,7,10,10,6,4,6,5,4,4,5,4,5,6,2,5,2
EN,25,Female,"College degree, bachelor, master",Up to 12 years of school,Student,Poland,yes,NA,Single,0,No,Life carries on with minor changes,0,0,Program A,NA,Not sure,1,3,3,4,2,3,3,2,4,5,3,4,2,3,7,1,4,5,4,8,0,4,5,4,6,5,0,5,5,5,4,2,2
EN,18,Other/would rather not say,None,None,Student,Bahrain,yes,q,Other or would rather not say,110,Not sure,Life carries on as usual,110,110,Program B,NA,Yes,1,1,1,1,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
EN,44,Female,PhD/Doctorate,Some College or equivalent,Full time employed,Finland,yes,Turku,Married/cohabiting,1,Yes,Life carries on with minor changes,1,1,NA,Program C,No,4,3,5,3,3,3,3,3,3,3,5,4,5,5,8,9,9,9,5,5,8,4,4,5,6,6,5,5,4,4,3,3,3
EN,25,Male,PhD/Doctorate,Some College or equivalent,Part time employed,Netherlands,no,NA,Single,0,Not sure,Isolated,4,0,Program A,NA,Not sure,2,3,2,3,3,3,3,2,4,2,4,3,4,7,9,8,9,9,10,9,8,5,5,5,6,6,4,6,5,5,5,4,1
EN,57,Female,"Some College, short continuing education or equivalent",College degree,Self-employed,United Kingdom,no,NA,Married/cohabiting,1,No,Isolated,3,0,Program A,NA,No,2,3,3,5,4,3,4,4,2,2,1,2,3,8,10,6,9,9,10,10,6,4,2,3,2,2,4,5,5,6,1,5,4
EN,29,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,Croatia,no,Zg,Single,0,Yes,Isolated,4,0,NA,Program C,No,3,4,4,3,3,3,3,3,5,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,26,Female,"College degree, bachelor, master",Some College or equivalent,Student,Malaysia,no,NA,Single,0,Yes,Life carries on with minor changes,NA,NA,Program A,NA,No,5,3,5,2,3,5,3,1,4,4,3,3,1,7,10,6,6,6,8,7,8,5,5,5,6,6,6,5,5,5,4,4,4
EN,38,Female,"College degree, bachelor, master",College degree,Full time employed,Belgium,yes,NA,Single,0,Yes,Isolated,0,0,Program A,NA,No,4,4,3,4,2,2,4,3,3,2,4,3,3,7,9,6,7,9,8,9,7,3,5,6,6,5,5,5,5,5,2,5,1
EN,30,Female,"College degree, bachelor, master",College degree,Full time employed,Netherlands,yes,NA,Married/cohabiting,0,Yes,Life carries on with minor changes,1,0,NA,Program D,Yes,4,4,3,3,2,3,2,2,3,3,3,3,3,6,7,5,5,6,1,7,2,4,6,4,6,5,1,5,4,6,2,2,4
EN,25,Other/would rather not say,"College degree, bachelor, master",Up to 12 years of school,Full time employed,Poland,yes,Mazowiecki,Other or would rather not say,0,Yes,Life carries on with minor changes,0,0,Program A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,25,Male,"College degree, bachelor, master",College degree,Student,Finland,no,Varsinais-Suomi,Single,0,Yes,Isolated,2,1,NA,Program C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,29,Male,PhD/Doctorate,Some College or equivalent,Full time employed,Finland,yes,Southwest Finland,Single,0,No,Isolated,1,0,Program A,NA,Yes,3,2,4,5,4,1,4,4,2,2,5,5,5,6,8,8,8,8,8,6,8,6,6,6,6,6,5,5,5,5,5,3,1
EN,25,Female,PhD/Doctorate,College degree,Full time employed,Netherlands,yes,Utrecht,Single,0,No,Isolated,2,0,NA,Program C,Not sure,3,1,3,4,3,1,4,4,3,3,3,3,3,6,8,6,7,7,7,6,7,4,6,4,5,4,4,5,3,4,2,4,2
EN,31,Female,"College degree, bachelor, master",Some College or equivalent,Full time employed,Netherlands,yes,NA,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program C,Yes,3,2,3,4,3,2,3,3,3,2,3,2,4,6,9,8,8,8,6,7,7,3,5,5,5,5,4,5,5,6,4,5,3
EN,26,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,Finland,no,Turku,Single,0,Yes,Isolated,0,0,Program A,NA,No,5,4,5,3,2,4,4,3,3,2,3,3,3,5,8,8,8,6,8,9,8,4,5,5,6,6,5,5,5,4,2,3,4
EN,41,Male,"College degree, bachelor, master",Up to 6 years of school,Full time employed,Malaysia,no,Selangor,Single,0,Yes,Life carries on with minor changes,0,0,Program A,NA,Yes,2,3,4,4,3,1,4,3,3,3,2,2,2,7,9,7,7,7,8,7,9,6,6,6,6,5,8,5,5,5,4,4,4
EN,29,Female,"College degree, bachelor, master",Up to 12 years of school,Not employed,Poland,yes,Silesia,Married/cohabiting,0,Yes,Life carries on with minor changes,4,0,NA,Program C,Not sure,2,1,1,5,5,1,5,1,2,1,1,1,1,0,5,5,10,10,2,8,2,1,4,2,4,6,0,6,6,6,2,1,1
EN,21,Female,"Some College, short continuing education or equivalent",Some College or equivalent,Student,Lithuania,no,Vilnius,Other or would rather not say,0,Yes,Isolated,1,0,NA,Program C,No,3,4,3,4,3,1,4,3,4,1,1,2,3,2,6,2,5,5,7,9,6,5,6,5,5,5,5,6,6,5,1,6,2
EN,35,Female,"Some College, short continuing education or equivalent",Up to 12 years of school,Not employed,Australia,no,Queensland,Married/cohabiting,2,Yes,Isolated,1,2,Program A,NA,No,4,3,3,3,3,2,4,3,3,2,4,2,5,1,2,4,6,4,7,6,3,5,5,5,5,5,2,3,4,5,4,1,2
EN,41,Female,PhD/Doctorate,PhD/Doctorate,Full time employed,United States,no,California,Married/cohabiting,0,Yes,Isolated,1,0,Program A,NA,Not sure,3,3,5,4,3,3,5,4,3,3,1,1,2,3,8,1,2,3,1,7,1,4,6,6,6,6,0,5,5,6,2,1,4
EN,36,Female,"College degree, bachelor, master",College degree,Full time employed,Finland,no,Helsinki,Married/cohabiting,2,Yes,Life carries on with minor changes,1,2,NA,Program C,No,3,4,5,3,2,5,3,2,4,3,4,3,3,7,7,8,8,7,7,7,9,5,6,5,6,6,4,6,6,6,2,4,5
EN,35,Female,"College degree, bachelor, master",Up to 12 years of school,Part time employed,Qatar,yes,Doha,Married/cohabiting,4,Yes,Isolated,1,4,Program B,NA,Not sure,2,3,3,3,3,4,3,2,2,3,5,4,4,5,8,9,9,9,9,6,7,2,5,5,5,5,5,5,5,5,6,2,5
EN,40,Male,PhD/Doctorate,Up to 9 years of school,Full time employed,Finland,no,Turku,Married/cohabiting,10,No,Life carries on with minor changes,1,9,Program B,NA,No,1,4,4,4,3,2,4,4,2,1,2,2,2,8,9,8,9,7,8,7,3,3,3,3,4,5,9,4,5,2,4,5,1
EN,41,Female,"College degree, bachelor, master",PhD/Doctorate,Full time employed,Italy,no,NA,NA,1,Yes,Isolated,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,34,Female,PhD/Doctorate,Some College or equivalent,Full time employed,Finland,no,NA,Married/cohabiting,0,Yes,Isolated,2,0,Program A,NA,No,2,2,3,4,2,3,4,4,3,2,2,2,2,7,9,9,10,8,7,7,9,4,6,6,6,6,5,6,6,6,1,5,4
