Source: https://www.kaggle.com/nickhould/craft-cans,,,,,,,,,
License: https://opendatacommons.org/licenses/odbl/1.0/,,,,,,,,,
,,,,,,,,,
beer id,abv,ibu,beer name,beer style,ounces,brewery id,brewery name,city,state
2435,0.05,10,Watermelon Ale,Fruit / Vegetable Beer,12,103,Beer Works Brewery,Lowell, MA
2436,0.051,,Amber Ale,American Amber / Red Ale,12,102,King Street Brewing Company,Anchorage, AK
2437,0.065,75,Newport Storm IPA,American IPA,12,101,Coastal Extreme Brewing Company,Newport, RI
2438,0.046,11,Rhode Island Blueberry,Kölsch,12,101,Coastal Extreme Brewing Company,Newport, RI
2439,0.09,,Christmas Ale,Herbed / Spiced Beer,12,100,West Sixth Brewing,Lexington, KY
2440,0.089,126,Bay of Bengal Double IPA (2014),American Double / Imperial IPA,12,99,Christian Moerlein Brewing Company,Cincinnati, OH
2441,0.068,66,Mission IPA,American IPA,32,98,Mission Brewery,San Diego, CA
2442,0.05,,Cortez Gold,Belgian Pale Ale,32,98,Mission Brewery,San Diego, CA
2443,0.08,,Abigale,Belgian Pale Ale,12,46,Sixpoint Craft Ales,Brooklyn, NY
2444,0.075,93,Nugget Nectar,American Amber / Red Ale,16,97,Tröegs Brewing Company,Hershey, PA
2445,0.082,,Troegenator,Doppelbock,16,97,Tröegs Brewing Company,Hershey, PA
2446,0.058,,Peanut Butter Jelly Time,American Brown Ale,12,96,Catawba Valley Brewing Company,Morganton, NC
2447,0.057,,Mr. Orange,Witbier,16,7,Tapistry Brewing,Bridgman, MI
2448,0.07,,Reactor,American IPA,16,7,Tapistry Brewing,Bridgman, MI
2449,0.073,,Flying Sailor,Rye Beer,12,95,Blackrocks Brewery,Marquette, MA
2450,0.052,67,Self Starter,American IPA,16,94,Warped Wing Brewing Company,Dayton, OH
2451,0.055,42,Pure Fury,American Pale Ale (APA),12,93,Rhinegeist Brewery,Cincinnati, OH
2452,0.057,42,Hustle,American Amber / Red Ale,12,93,Rhinegeist Brewery,Cincinnati, OH
2453,0.055,,Razz Wheat,Fruit / Vegetable Beer,12,92,Jackie O's Pub & Brewery,Athens, OH
2454,0.099,,Galaxy High,American Double / Imperial IPA,12,91,Madtree Brewing Company,Cincinnati, OH
2455,0.045,,Lionshead,American Pilsner,12,90,The Lion Brewery,Wilkes-Barre, PA
2456,0.061,,Broad Brook Ale,American Amber / Red Ale,16,89,Broad Brook Brewing LLC,East Windsor, CT
2457,0.054,30,312 Urban Pale Ale,American Pale Ale (APA),16,88,Goose Island Brewing Company,Chicago, IL
2458,0.075,63,Chupahopra,American IPA,12,38,Twisted X Brewing Company,Dripping Springs, TX
2459,0.048,11,Blackberry Wheat,American Pale Wheat Ale,16,87,Kirkwood Station Brewing Company,Kirkwood, MO
2460,0.063,65,India Pale Ale,American IPA,16,87,Kirkwood Station Brewing Company,Kirkwood, MO
2461,0.058,,Autumn Winds Fest Beer,Märzen / Oktoberfest,16,86,Grey Sail Brewing Company,Westerly, RI
2462,0.053,,Pivo Pils,German Pilsener,12,48,Firestone Walker Brewing Company,Paso Robles, CA
2463,0.075,75,Union Jack,American IPA,12,48,Firestone Walker Brewing Company,Paso Robles, CA
2464,0.065,,Coconoats,American Pale Wheat Ale,16,24,Burn 'Em Brewing,Michigan City, IN
2465,0.041,,Mind Games,Dunkelweizen,16,10,Brewery Vivant,Grand Rapids, MI
2466,0.066,,Root Stock,Rye Beer,16,10,Brewery Vivant,Grand Rapids, MI
2467,0.059,,Acidulated Trip,Saison / Farmhouse Ale,16,10,Brewery Vivant,Grand Rapids, MI
2468,0.053,,Manitou Amber,American Amber / Red Ale,16,85,Brewery Terra Firma,Traverse City, MI
2469,0.062,,Ryecoe,American IPA,16,8,Big Lake Brewing,Holland, MI
2470,0.06,,Kreamed Corn,Cream Ale,12,24,Burn 'Em Brewing,Michigan City, IN
2471,0.099,115,Hopkick Dropkick,American Double / Imperial IPA,12,24,Burn 'Em Brewing,Michigan City, IN
2473,0.047,55,Hopvale Organic Ale,American Pale Ale (APA),16,58,Summit Brewing Company,St. Paul, MN
2474,0.052,,Nooner,German Pilsener,12,83,Sierra Nevada Brewing Company,Chico, CA
2475,0.045,40,Slow Ride,American IPA,12,82,New Belgium Brewing Company,Fort Collins, CO
2476,0.055,,The Grand Army,Belgian IPA,16,10,Brewery Vivant,Grand Rapids, MI
1180,0.05,,River North White Ale,Witbier,16,459,River North Brewery,Denver, CO
2478,0.055,40,Pale Alement,American Pale Ale (APA),12,24,Burn 'Em Brewing,Michigan City, IN
2479,0.042,16,Jammer,Gose,12,46,Sixpoint Craft Ales,Brooklyn, NY
2480,0.045,,Healani,Hefeweizen,12,32,James Page Brewing Company,Stevens Point, WI
2481,0.09,,Paris,Saison / Farmhouse Ale,16,10,Brewery Vivant,Grand Rapids, MI
2482,0.027,21,Totally Radler,Radler,16,80,Hopworks Urban Brewery,Portland, OR
2483,0.068,,Hard Cider,Cider,16,80,Hopworks Urban Brewery,Portland, OR
2484,0.046,20,Bomber Mountain Amber Ale,American Amber / Red Ale,12,79,Black Tooth Brewing Company,Sheridan, WY
2485,0.048,16,Saddle Bronc Brown Ale,American Brown Ale,12,79,Black Tooth Brewing Company,Sheridan, WY
2486,0.047,35,Baby Daddy Session IPA,American IPA,12,78,Speakasy Ales & Lagers,San Francisco, CA
2491,0.055,,10 Degrees of Separation,English Brown Ale,12,59,Latitude 42 Brewing Company,Portage, MI
2492,0.05,,Schoolhouse Honey,American Amber / Red Ale,12,59,Latitude 42 Brewing Company,Portage, MI
2493,0.068,,I.P. Eh!,American IPA,12,59,Latitude 42 Brewing Company,Portage, MI
2494,0.058,,Oberon,American Pale Wheat Ale,12,76,Bell's Brewery,Kalamazoo, MI
2495,0.052,,Michelada,Fruit / Vegetable Beer,16,72,Atwater Brewery,Detroit, MI
2496,0.06,,Cold Press,American Black Ale,12,75,Bent Paddle Brewing Company,Duluth, MN
2497,0.063,69,Wobble,American IPA,16,74,Two Brothers Brewing Company,Warrenville, IL
2498,0.05,,Nuit Serpent,Belgian IPA,16,10,Brewery Vivant,Grand Rapids, MI
2499,0.065,,Beach Patrol,Witbier,16,10,Brewery Vivant,Grand Rapids, MI
2500,0.065,,Tropical Saison,Saison / Farmhouse Ale,16,10,Brewery Vivant,Grand Rapids, MI
2501,0.057,,Hopalicious,American Pale Ale (APA),12,73,Ale Asylum,Madison, WI
2502,0.055,12,Vanilla Java Porter,American Porter,16,72,Atwater Brewery,Detroit, MI
2503,0.075,115,Hop A-Peel,American Double / Imperial IPA,16,72,Atwater Brewery,Detroit, MI
2504,0.065,,Cherry Doppelbock,Doppelbock,16,10,Brewery Vivant,Grand Rapids, MI
2505,0.049,22,Abbey's Single (2015- ),Abbey Single Ale,12,57,Destihl Brewery,Bloomington, IL
2506,0.042,10,Old Pro,Gose,12,71,Union Craft Brewing,Baltimore, MD
2507,0.085,90,Double Duckpin,American Double / Imperial IPA,12,71,Union Craft Brewing,Baltimore, MD
2508,0.055,45,Jalapeno Pale Ale,American Pale Ale (APA),16,70,Birdsong Brewing Company,Charlotte, NC
2509,0.06,23,Porter (a/k/a Black Gold Porter),American Porter,16,69,Appalachian Mountain Brewery,Boone, NC
2510,0.047,19,Honey Badger Blonde,American Blonde Ale,16,69,Appalachian Mountain Brewery,Boone, NC
2511,0.071,75,Long Leaf,American IPA,16,69,Appalachian Mountain Brewery,Boone, NC
2512,0.058,18,Honey Rye,Rye Beer,16,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2513,0.047,25,Vanilla Porter,American Porter,16,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2514,0.07,,Suicide Blonde IPA,Belgian IPA,16,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2515,0.055,45,Pump House IPA,American IPA,16,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2516,0.051,17,Farmer's Daughter Blonde,American Blonde Ale,16,68,Red Shedman Farm Brewery and Hop...,Mt. Airy, MD
2517,0.059,,Rod Bender Red,American Amber / Red Ale,12,67,3 Daughters Brewing,St Petersburg, FL
2518,0.05,,Beach Blonde,American Blonde Ale,12,67,3 Daughters Brewing,St Petersburg, FL
2519,0.07,82,Bimini Twist,American IPA,12,67,3 Daughters Brewing,St Petersburg, FL
2520,0.044,5,Yo Soy Un Berliner,Berliner Weissbier,12,66,Freetail Brewing Company,San Antonio, TX
2521,0.059,70,Soul Doubt,American IPA,12,66,Freetail Brewing Company,San Antonio, TX
2522,0.042,10,Rye Wit,Witbier,12,66,Freetail Brewing Company,San Antonio, TX
2523,0.068,,Original,American Amber / Red Ale,12,66,Freetail Brewing Company,San Antonio, TX
2524,0.042,20,Bat Outta Helles,Munich Helles Lager,12,66,Freetail Brewing Company,San Antonio, TX
2525,0.06,,Pinata Protest,Witbier,12,66,Freetail Brewing Company,San Antonio, TX
2526,0.065,33,Texicali ,American Brown Ale,12,66,Freetail Brewing Company,San Antonio, TX
2527,0.053,27,OktoberFiesta,,12,66,Freetail Brewing Company,San Antonio, TX
2528,0.053,,Spin Doctor,American Pale Ale (APA),24,65,Mikerphone Brewing,Chicago, IL
2529,0.075,,Love In An Ellavator,American IPA,24,65,Mikerphone Brewing,Chicago, IL
2530,0.043,8,Daft Funk,Berliner Weissbier,24,65,Mikerphone Brewing,Chicago, IL
2531,0.065,,En Parfaite Harmonie,Saison / Farmhouse Ale,24,65,Mikerphone Brewing,Chicago, IL
2532,0.075,,One-Hit Wonderful,Belgian IPA,24,65,Mikerphone Brewing,Chicago, IL
2533,0.075,,Misty Mountain Hop,American IPA,24,65,Mikerphone Brewing,Chicago, IL
2534,0.08,,Disco Superfly,American IPA,24,65,Mikerphone Brewing,Chicago, IL
2535,0.083,,Vinyl Frontier,American Double / Imperial IPA,24,65,Mikerphone Brewing,Chicago, IL
2536,0.082,,Tripel Deke,Tripel,24,64,SlapShot Brewing Company,Chicago, IL
2537,0.085,,Monkey Dancing On A Razor Blade,Belgian IPA,24,64,SlapShot Brewing Company,Chicago, IL
2538,0.06,46,Neomexicanus Native,American Pale Ale (APA),12,63,Crazy Mountain Brewing Company,Edwards, CO
2539,0.05,20,The Brown Note,American Brown Ale,16,62,Against The Grain Brewery,Louisville, KY
2540,0.082,68,Citra Ass Down,American IPA,16,62,Against The Grain Brewery,Louisville, KY
2541,0.065,,Barrel Aged Triomphe,Belgian IPA,16,10,Brewery Vivant,Grand Rapids, MI
2542,0.077,,Verdun,Bière de Garde,16,10,Brewery Vivant,Grand Rapids, MI
2543,0.072,,Todd the Axe Man,American IPA,16,61,Surly Brewing Company,Brooklyn Center, MN
2544,0.045,18,Send Help,American Blonde Ale,12,60,4 Hands Brewing Company,Saint Louis, MO
2545,0.035,11,Passion Fruit Prussia,Berliner Weissbier,12,60,4 Hands Brewing Company,Saint Louis, MO
2546,0.064,,Perzik Saison,Saison / Farmhouse Ale,12,37,Avery Brewing Company,Boulder, CO
2547,0.045,,Beach Cruiser,Hefeweizen,12,59,Latitude 42 Brewing Company,Portage, MI
2548,0.07,,Beasts A'Burnin',Rauchbier,16,10,Brewery Vivant,Grand Rapids, MI
2549,0.053,40,Make It So,Extra Special / Strong Bitter (ESB),12,58,Summit Brewing Company,St. Paul, MN
2550,0.052,16,Weissenheimer,Hefeweizen,12,57,Destihl Brewery,Bloomington, IL
2551,0.057,,Waterkeeper,Hefeweizen,12,49,SweetWater Brewing Company,Atlanta, GA
2552,0.045,,Painted Turtle,American Pale Ale (APA),12,56,BuckleDown Brewing,Lyons, IL
2553,0.054,45,Mazzie,American Pale Ale (APA),12,55,Pollyanna Brewing Company,Lemont, IL
2554,0.055,,Moped Traveler,American Pale Ale (APA),16,54,Flesk Brewing Company,Lombard, IL
2555,0.048,20,Ginger Peach Saison,Saison / Farmhouse Ale,16,45,Tallgrass Brewing Company,Manhattan, KS
2556,0.057,27,Nordic Blonde,American Blonde Ale,12,53,Bent Brewstillery,Roseville, MN
2557,0.083,,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,53,Bent Brewstillery,Roseville, MN
2558,0.044,44,Moar,English India Pale Ale (IPA),12,53,Bent Brewstillery,Roseville, MN
2559,0.065,,Blood of the Unicorn,American Amber / Red Ale,16,52,Pipeworks Brewing Company,Chicago, IL
2560,0.06,,Blood Orange Saison,Saison / Farmhouse Ale,12,51,Upslope Brewing Company,Boulder, CO
2561,0.076,,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,51,Upslope Brewing Company,Boulder, CO
2562,0.099,51,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,51,Upslope Brewing Company,Boulder, CO
2563,0.068,24,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,51,Upslope Brewing Company,Boulder, CO
2564,0.104,,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,51,Upslope Brewing Company,Boulder, CO
2565,0.128,,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,51,Upslope Brewing Company,Boulder, CO
2566,0.07,70,Flying Mouse 4,American IPA,12,50,Flying Mouse Brewery,Troutville, VA
2567,0.04,,Flying Mouse 8,American Porter,12,50,Flying Mouse Brewery,Troutville, VA
2568,0.055,35,Take Two Pils,German Pilsener,12,49,SweetWater Brewing Company,Atlanta, GA
2569,0.045,47,Easy Jack,American IPA,12,48,Firestone Walker Brewing Company,Paso Robles, CA
2570,0.055,,Berliner Weisse,Berliner Weissbier,12,47,White Birch Brewing,Hooksett, NH
2571,0.055,,Blueberry Berliner Weisse,Berliner Weissbier,12,47,White Birch Brewing,Hooksett, NH
2572,0.05,,Hop Session,American IPA,12,47,White Birch Brewing,Hooksett, NH
2573,0.055,,Raspberry Berliner Weisse,Berliner Weissbier,12,47,White Birch Brewing,Hooksett, NH
2574,0.1,52,4Beans,Baltic Porter,12,46,Sixpoint Craft Ales,Brooklyn, NY
2575,0.085,34,Wooden Rooster,Tripel,16.9,45,Tallgrass Brewing Company,Manhattan, KS
2576,0.055,40,Fist City,American Pale Ale (APA),12,44,Revolution Brewing Company,Chicago, IL
2577,0.045,,Summer Wheat,American Pale Wheat Ale,12,35,Anchor Brewing Company,San Francisco, CA
2578,0.065,,IPA,American IPA,12,35,Anchor Brewing Company,San Francisco, CA
2579,0.05,100,Jah Mon,American IPA,12,43,Rivertowne Brewing Company,Export, PA
2580,0.035,,Gose,Gose,16,42,Rising Tide Brewing Company,Portland, ME
2581,0.045,,Lost Galaxy,American IPA,16,41,Lost Nation Brewing,East Fairfield, VT
2582,0.055,,Mosaic Single Hop IPA,American IPA,16,41,Lost Nation Brewing,East Fairfield, VT
2583,0.048,20,Vermont Pilsner,German Pilsener,16,41,Lost Nation Brewing,East Fairfield, VT
2584,0.046,8,Gose,Gose,16,41,Lost Nation Brewing,East Fairfield, VT
2585,0.075,60,Galaxy IPA,American IPA,16,40,Big Muddy Brewing,Murphysboro, IL
2586,0.06,,Blueberry Blonde,Fruit / Vegetable Beer,12,40,Big Muddy Brewing,Murphysboro, IL
2587,0.07,11,Vanilla Porter,American Porter,16,39,Gonzo's BiggDogg Brewing,Kalamazoo, MI
2588,0.054,26,Cow Creek,American Amber / Red Lager,12,38,Twisted X Brewing Company,Dripping Springs, TX
2589,0.08,,Raja,American Double / Imperial IPA,12,37,Avery Brewing Company,Boulder, CO
2590,0.055,45,Czech Yo Self,Czech Pilsener,12,36,Figueroa Mountain Brewing Company,Buellton, CA
2591,0.045,,Weiss Weiss Baby,Kristalweizen,12,36,Figueroa Mountain Brewing Company,Buellton, CA
2592,0.059,,Liberty Ale,American IPA,12,35,Anchor Brewing Company,San Francisco, CA
2593,0.07,,Grapefruit Sculpin,American IPA,12,34,Ballast Point Brewing Company,San Diego, CA
2594,0.052,35,Surfrider,American Pale Ale (APA),16,33,The Dudes' Brewing Company,Torrance, CA
2596,0.062,80,Heavy Lifting,American IPA,12,31,Boulevard Brewing Company,Kansas City, MO
2597,0.06,,Linnaeus Mango IPA,American IPA,16,10,Brewery Vivant,Grand Rapids, MI
2598,0.098,,Tart Side of the Barrel,American Double / Imperial Stout,16,10,Brewery Vivant,Grand Rapids, MI
2599,0.069,20,Sex Panther,American Porter,12,30,SanTan Brewing Company,Chandler, AZ
2600,0.085,90,Gone A-Rye,American Double / Imperial IPA,16,29,Cedar Creek Brewery,Seven Points, TX
2601,0.08,22,Deduction,Dubbel,12,28,Taxman Brewing Company,Bargersville, IN
2602,0.05,45,Citrafest,American IPA,16,27,450 North Brewing Company,Columbus, IN
2603,0.065,,Galaxyfest,American IPA,16,27,450 North Brewing Company,Columbus, IN
2604,0.049,23,Blonde Czich,American Blonde Ale,16,26,Evil Czech Brewery,Mishawaka, IN
2605,0.052,29,Tip Off,Altbier,16,25,Sun King Brewing Company,Indianapolis, IN
2606,0.078,,Mr. Tea,Fruit / Vegetable Beer,24,24,Burn 'Em Brewing,Michigan City, IN
2607,0.068,,Black Beer'd,American Black Ale,16,24,Burn 'Em Brewing,Michigan City, IN
2608,0.065,,Wrath of Pele,American Brown Ale,16,24,Burn 'Em Brewing,Michigan City, IN
2609,0.058,58,Tribute,American Pale Ale (APA),12,23,Indiana City Brewing,Indianapolis, IN
2610,0.064,90,The Gadget,American IPA,16,22,Four Fathers Brewing ,Valparaiso, IN
2611,0.06,,The 26th,American IPA,16,22,Four Fathers Brewing ,Valparaiso, IN
2612,0.05,,Father's Beer,Belgian Pale Ale,16,22,Four Fathers Brewing ,Valparaiso, IN
2613,0.055,,Feel Like Maplin' Love,Oatmeal Stout,16,22,Four Fathers Brewing ,Valparaiso, IN
2614,0.053,27,Yoshi's Nectar,California Common / Steam Beer,16,21,Three Pints Brewing,Martinsville, IN
2615,0.054,37,Pale,American Pale Ale (APA),16,21,Three Pints Brewing,Martinsville, IN
2616,0.055,31,Pole Barn Stout,Oatmeal Stout,16,21,Three Pints Brewing,Martinsville, IN
2617,0.055,64,Citra Faced,American Pale Wheat Ale,16,21,Three Pints Brewing,Martinsville, IN
2618,0.07,46,Thai.p.a,American IPA,16,20,Bare Hands Brewery,Granger, IN
2619,0.058,,Insert Hop Reference,American Pale Ale (APA),16,19,Brew Link Brewing,Plainfield, IN
2620,0.072,75,Saucy Intruder,Rye Beer,16,18,Black Acre Brewing Co.,Indianapolis, IN
2621,0.12,90,Csar,Russian Imperial Stout,16,17,Tin Man Brewing Company,Evansville, IN
2622,0.052,12,Damascene Apricot Sour,Fruit / Vegetable Beer,16,17,Tin Man Brewing Company,Evansville, IN
2623,0.058,20,Cafe Leche,American Porter,16,17,Tin Man Brewing Company,Evansville, IN
2624,0.065,,Deflator,Doppelbock,16,16,Flat 12 Bierwerks,Indianapolis, IN
2625,0.085,50,Dirty Bastard,Scotch Ale / Wee Heavy,12,15,Founders Brewing Company,Grand Rapids, MI
2626,0.045,,Edward’s Portly Brown,American Brown Ale,12,14,Witch's Hat Brewing Company,South Lyon, MI
2627,0.058,72,Train Hopper,American IPA,12,14,Witch's Hat Brewing Company,South Lyon, MI
2628,0.05,35,Grapefruit IPA,American IPA,12,13,Perrin Brewing Company,Comstock Park, MI
2629,0.05,40,Veteran’s Pale Ale (VPA),American Pale Ale (APA),12,13,Perrin Brewing Company,Comstock Park, MI
2630,0.065,65,98 Problems (Cuz A Hop Ain't One),American IPA,12,13,Perrin Brewing Company,Comstock Park, MI
2631,0.058,,Black,American Black Ale,12,13,Perrin Brewing Company,Comstock Park, MI
2632,0.048,15,Gold,American Blonde Ale,12,13,Perrin Brewing Company,Comstock Park, MI
2633,0.055,10,Hotbox Brown,American Brown Ale,12,13,Perrin Brewing Company,Comstock Park, MI
2634,0.048,47,Nordskye ,American IPA,12,12,Blackrocks Brewery,Marquette, MI
2635,0.041,12,Sparkle,American Pale Lager,16,11,Petoskey Brewing,Petoskey, MI
2636,0.06,,Star Runner,Belgian Pale Ale,16,10,Brewery Vivant,Grand Rapids, MI
2637,0.067,,Belfort,Saison / Farmhouse Ale,16,10,Brewery Vivant,Grand Rapids, MI
2638,0.052,,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),16,9,The Mitten Brewing Company,Grand Rapids, MI
2639,0.08,54,Dark Star,American Stout,16,8,Big Lake Brewing,Holland, MI
2640,0.065,35,Peck's Porter,American Porter,16,7,Tapistry Brewing,Bridgman, MI
1316,0.082,,Colorojo Imperial Red Ale,American Strong Ale,12,424,Wynkoop Brewing Company,Denver, CO
1035,0.075,,Rocky Mountain Oyster Stout,American Stout,12,424,Wynkoop Brewing Company,Denver, CO
928,0.067,45,Belgorado,Belgian IPA,12,424,Wynkoop Brewing Company,Denver, CO
145,0.055,40,Silverback Pale Ale,American Pale Ale (APA),12,424,Wynkoop Brewing Company,Denver, CO
620,0.055,,B3K Black Lager,Schwarzbier,12,424,Wynkoop Brewing Company,Denver, CO
1045,0.055,,Wynkoop Pumpkin Ale,Pumpkin Ale,12,424,Wynkoop Brewing Company,Denver, CO
84,0.052,,Rail Yard Ale (2009),American Amber / Red Ale,12,424,Wynkoop Brewing Company,Denver, CO
807,0.052,,Rail Yard Ale,American Amber / Red Ale,12,424,Wynkoop Brewing Company,Denver, CO
1345,0.042,,Patty's Chile Beer,Chile Beer,12,424,Wynkoop Brewing Company,Denver, CO
2652,0.097,,Boy King,American Double / Imperial IPA,16,5,COAST Brewing Company,Charleston, SC
2653,0.077,,HopArt,American IPA,16,5,COAST Brewing Company,Charleston, SC
2654,0.048,,32°/50° Kölsch ,Kölsch,16,5,COAST Brewing Company,Charleston, SC
2655,0.06,,Dead Arm,American Pale Ale (APA),12,5,COAST Brewing Company,Charleston, SC
2656,0.062,,Rye Knot,American Brown Ale,12,5,COAST Brewing Company,Charleston, SC
2657,0.093,,Blackbeard,American Double / Imperial Stout,12,5,COAST Brewing Company,Charleston, SC
2658,0.063,42,Villager,American IPA,12,4,Fort Point Beer Company,San Francisco, CA
2659,0.046,17,KSA,Kölsch,12,4,Fort Point Beer Company,San Francisco, CA
2660,0.056,16,Westfalia,American Amber / Red Ale,12,4,Fort Point Beer Company,San Francisco, CA
2661,0.047,19,Park,American Pale Wheat Ale,12,4,Fort Point Beer Company,San Francisco, CA
2662,0.058,28,Claritas,Kölsch,16,3,Mike Hess Brewing Company,San Diego, CA
2663,0.063,30,Grazias,Cream Ale,16,3,Mike Hess Brewing Company,San Diego, CA
2664,0.08,100,Habitus,American Double / Imperial IPA,16,3,Mike Hess Brewing Company,San Diego, CA
2666,0.06,24,Jucundus,Wheat Ale,16,3,Mike Hess Brewing Company,San Diego, CA
2667,0.075,85,Solis,American IPA,16,3,Mike Hess Brewing Company,San Diego, CA
